Corridor_ID,Region,Length_km,Width_km,Connectivity_Score,Forest_Cover_%,Species_Richness,Endangered_Species,Human_Pressure_Index,Protection_Level,Illegal_Activity_Reports,Community_Involvement,Restoration_Projects,Year_Established,Monitoring_Frequency
1297,Amazon,71.00794511389452,2.1944714859922745,0.24280700208102057,80.86664633946029,97,3,0.762937917407045,Strict,0,Medium,No,2009,Yearly
1298,Pantanal,9.590061635902012,4.727963336155797,0.2936361679322813,43.16336841829916,311,29,0.3519846100497853,Low,2,High,No,2006,Quarterly
1299,Cerrado,148.75018285943875,1.3831151032415863,0.7108399175678712,31.487158639997766,121,46,0.979999267838048,Low,3,Medium,Yes,1998,Monthly
1300,Pantanal,72.83715981617988,3.6200159633428823,0.08047551365622296,33.67206035307602,317,0,0.4517339991457592,Strict,1,High,No,2021,Yearly
1301,Pantanal,117.38371197421992,0.638573163371965,0.8873457173733841,74.18112021614937,485,26,0.46483851370865714,Low,1,Low,No,2012,Yearly
1302,Atlantic,27.93672149887579,1.3814851950402887,0.641042001456385,56.59639929737722,33,30,0.49752470037417407,Low,0,Medium,Yes,2009,Yearly
1303,Amazon,93.33564003947177,3.0319517131956397,0.41165504558227295,36.69035177315391,63,12,0.3077775580261247,Moderate,0,Low,No,1998,Monthly
1304,Atlantic,60.347625060562955,3.028457218043321,0.4857716204532778,26.37547161337733,190,21,0.3796205583856024,Moderate,2,Medium,No,2015,Quarterly
1305,Atlantic,134.0393493937866,2.8126945937023757,0.6981905763977807,94.98107520932446,65,6,0.392326922970328,Strict,1,High,Yes,2006,Monthly
1306,Pantanal,140.21813833803873,0.7051413112715778,0.7307552193639375,99.80238371411856,287,15,0.5129698493322775,Moderate,0,Medium,No,2009,Yearly
1307,Amazon,95.59847790471318,3.7980042255632673,0.8047061157505149,51.53376622315612,243,26,0.1412861029183431,Low,3,Medium,No,2020,Yearly
1308,Atlantic,13.8358667079074,3.584495875054113,0.26365671144463865,39.895460360161564,257,35,0.5975436628575265,Strict,0,Medium,No,2007,Yearly
1309,Amazon,72.65822689220205,3.436609819446868,0.8578581090575471,23.34210929287228,207,2,0.5390191416108172,Low,0,Medium,Yes,2010,Monthly
1310,Atlantic,7.454796084256605,0.733667349156753,0.8305981498595132,44.58213905253487,440,43,0.9822559043281641,Moderate,0,Medium,No,2016,Yearly
1311,Atlantic,80.11172376208992,1.182223921407055,0.8550845343645931,66.61946141641741,269,17,0.874435469027194,Moderate,1,High,Yes,2015,Quarterly
1312,Pantanal,77.7054680542079,4.562712248228939,0.08082862019686854,61.952424673711015,171,13,0.46250025151218055,Moderate,0,Low,No,2004,Monthly
1313,Amazon,65.50309745982487,2.4648812166486422,0.14361947386470209,52.90343486706978,188,0,0.6980800563502056,Low,1,Medium,No,2020,Quarterly
1314,Atlantic,53.86610024316077,2.147956307454689,0.624761399380201,48.96692807960855,240,38,0.6556142540596999,Strict,1,High,Yes,2008,Yearly
1315,Cerrado,88.9499073645127,4.3754416283401545,0.9529949936684794,98.25840297022454,292,18,0.2348497220388499,Low,2,Medium,Yes,1993,Monthly
1316,Cerrado,30.63451293562386,1.5448419569943446,0.10991872622553656,60.02172898326077,415,2,0.3329636672331804,Moderate,1,Low,Yes,1996,Yearly
1317,Amazon,8.817120322748888,4.147860251447379,0.7388546133600419,20.709077005831922,248,21,0.03342169490004976,Strict,5,High,No,2006,Monthly
1318,Cerrado,119.07088356323553,2.2633229930254135,0.13611562893756912,75.93959412870097,191,46,0.09571954980188613,Low,0,Medium,Yes,1999,Yearly
1319,Pantanal,118.9108860997098,3.1453739250026587,0.9504672596362653,66.65862154120128,409,40,0.3096481037131935,Strict,0,Medium,Yes,2003,Monthly
1320,Amazon,89.01321627453135,1.8876700528814698,0.8001159955290442,32.65524614790984,105,49,0.7781005335319162,Low,1,Low,Yes,2007,Monthly
1321,Cerrado,125.36280430512856,4.5901801461463,0.288366056626852,76.6673514595268,66,0,0.7157109431619852,Moderate,1,Medium,Yes,1998,Monthly
1322,Amazon,79.3769488228554,0.6204261023452827,0.047598370809305846,21.591462819852502,462,6,0.9642364649531081,Strict,0,High,No,2005,Yearly
1323,Pantanal,5.9493953391515655,1.1640753774902253,0.4366462251310922,78.03374665605125,68,28,0.3665389225391864,Low,1,High,No,1998,Yearly
1324,Amazon,26.500188725722378,1.0927982168279247,0.5250727952342371,31.955160901030712,306,46,0.3428663981242486,Strict,1,Low,Yes,2000,Yearly
1325,Cerrado,71.6375037368173,1.375281617096842,0.5270734938079544,98.76459173072939,170,6,0.10295115558096268,Low,3,High,Yes,2016,Monthly
1326,Pantanal,130.02988558907504,2.3265870664386075,0.8519002857293334,60.91259405029136,182,8,0.787626779098346,Low,1,Low,Yes,2019,Yearly
1327,Pantanal,37.70940833172511,0.6725082921395631,0.980900047940369,20.855818755880637,364,47,0.16542809730360608,Strict,1,High,Yes,2003,Quarterly
1328,Pantanal,9.936511988845423,0.29037819466187387,0.43191805465585,87.04510828883619,78,31,0.9533757474515266,Low,1,Medium,Yes,2003,Monthly
1329,Pantanal,64.81283086284678,2.8731112154466216,0.16379436146991733,85.98556271481728,416,43,0.315790118006525,Strict,1,Medium,Yes,2018,Quarterly
1330,Atlantic,14.67463693187771,2.560371017536457,0.3769693851459637,81.06857691175198,183,49,0.6472638724245452,Moderate,1,Medium,No,2000,Quarterly
1331,Pantanal,84.81196259216868,1.7692292768488085,0.712129301679043,63.03539448355721,366,31,0.45044644881893936,Low,0,High,No,2004,Quarterly
1332,Pantanal,13.065078915506803,0.9364394283367407,0.5836680789838569,37.476024779187796,392,15,0.22415814218890096,Low,1,High,Yes,2003,Monthly
1333,Atlantic,7.410959402773228,0.6751000136603101,0.08678941332769852,71.19905928033322,297,4,0.4559982679132295,Moderate,1,High,Yes,2016,Monthly
1334,Pantanal,141.77095786726576,4.456215846068247,0.20994287742418383,87.83841188859277,61,33,0.3259545471676212,Strict,1,Low,No,1992,Yearly
1335,Cerrado,101.46789602916411,2.2290151274922514,0.6935246549872146,59.44188736324649,215,47,0.6254546077329938,Low,1,Medium,Yes,2001,Quarterly
1336,Amazon,22.325829948505064,4.767174922622877,0.6980761060301379,25.37187931017062,382,31,0.551187392272238,Strict,1,Low,No,2003,Monthly
1337,Amazon,85.65059793400324,1.6939103294222095,0.6090237964785313,98.02104913739086,42,37,0.08270110607599457,Strict,0,Low,Yes,2006,Yearly
1338,Amazon,42.46561455344258,3.1020801737289734,0.2940369466666751,74.13812067370893,462,39,0.07214237742116225,Low,0,High,Yes,2006,Yearly
1339,Pantanal,115.35725528480774,2.8807111521528896,0.16325515514967803,98.55091858294449,450,18,0.9652397767109666,Low,0,High,Yes,2019,Yearly
1340,Atlantic,123.05883770728495,0.8965212860331296,0.22881564556753287,34.95947614954212,172,32,0.30149567901939356,Moderate,1,High,Yes,2012,Monthly
1341,Amazon,78.60293928122232,2.51964893738007,0.8075567370416568,36.27125066868844,243,28,0.09054243403388396,Strict,2,Medium,No,2014,Quarterly
1342,Atlantic,64.37671550579937,2.4749910183313424,0.4885662504015833,28.038129984372368,447,20,0.181838560871598,Moderate,1,Low,Yes,2021,Monthly
1343,Amazon,50.99342757112212,2.581347481213948,0.35120053757427117,36.836889740091685,242,36,0.15448267929751935,Moderate,0,High,No,2012,Monthly
1344,Amazon,9.761808267739603,1.5795539045257547,0.13591111673060818,28.667290077186152,120,6,0.2099011529497975,Moderate,3,Medium,No,2005,Yearly
1345,Pantanal,86.30518206799366,1.2902135638820513,0.3925766980759502,41.842876092278544,495,41,0.046877907742051694,Strict,0,Low,Yes,2021,Quarterly
1346,Pantanal,78.79441704371773,2.111432403088319,0.4177954375037076,66.43277888803307,323,15,0.1976942294866676,Strict,2,Medium,Yes,1999,Monthly
1347,Atlantic,35.8886024232615,4.6215043104171665,0.8860289523165497,85.57952757738492,223,12,0.9413517345711101,Moderate,1,Medium,Yes,2022,Quarterly
1348,Amazon,82.1474314195701,2.890008997825714,0.9401137373299499,27.707115301984278,79,38,0.5720474047780406,Moderate,3,Medium,Yes,2017,Monthly
1349,Cerrado,72.80662485140832,2.3962386182548148,0.8394478168194807,32.603138611918396,127,36,0.3252624183549161,Moderate,0,Low,No,1996,Quarterly
1350,Cerrado,42.79843461358558,1.0579558147255022,0.3881775413402043,43.18549897607664,497,17,0.7895153101392219,Strict,0,Medium,Yes,1991,Yearly
1351,Amazon,112.74909220605677,4.637953428335503,0.5591729149545808,47.466637919158856,107,9,0.8958474955674243,Moderate,0,Low,Yes,1996,Yearly
1352,Amazon,40.65245122682868,3.3324495124910096,0.84118222148587,91.13531887428476,65,22,0.07073223841747034,Low,2,Medium,No,2002,Quarterly
1353,Cerrado,70.40076549653737,4.9440470741880205,0.050453112625053254,38.141846914608024,269,22,0.34430918121631493,Low,2,High,Yes,1992,Yearly
1354,Amazon,82.34576128505829,0.9271176679156538,0.5328325066918068,30.233865885007276,331,39,0.818610049241938,Moderate,2,Medium,No,2014,Monthly
1355,Atlantic,122.64563768204766,2.012762667286414,0.39863195614161895,89.89998822169483,402,35,0.6071306678608822,Strict,2,High,No,1996,Monthly
1356,Amazon,65.9797137338067,1.7301655292500444,0.38103252418123146,90.6156227254049,359,32,0.6822825743774148,Moderate,0,High,Yes,2016,Quarterly
1357,Pantanal,35.014828218221254,1.727703040857424,0.3500901224846148,82.81835456683623,494,44,0.5595664251038043,Low,1,High,No,2011,Quarterly
1358,Pantanal,7.148471737049981,0.2611941417629474,0.6404638016261329,50.50745577996396,391,41,0.08219966068429563,Moderate,0,High,Yes,2017,Yearly
1359,Cerrado,41.548574481768576,2.7363336978307276,0.4173258099047934,93.02583582048081,156,11,0.8507929006082513,Moderate,1,Low,No,1994,Quarterly
1360,Amazon,113.82622680441614,3.0831938924319786,0.3221682388109741,55.14679573040123,72,19,0.2383557739212604,Low,1,High,No,1991,Yearly
1361,Pantanal,123.96862488697298,0.3311051072345469,0.566300376317086,83.32375829012975,197,33,0.10322050636067648,Strict,1,High,Yes,2013,Monthly
1362,Amazon,92.10000480977712,4.411165372918976,0.3731305337423523,54.792592795546724,444,5,0.33950251346869553,Low,2,Low,Yes,2021,Monthly
1363,Atlantic,142.5076074371796,1.0868751545603035,0.03469218498477766,58.55116274463825,338,9,0.7453293687157373,Moderate,2,High,Yes,2011,Quarterly
1364,Pantanal,80.71620294710452,0.8233637695253615,0.41763030016635894,88.82297475916752,142,9,0.8799540954433125,Strict,1,High,Yes,1995,Monthly
1365,Cerrado,74.50213845839667,0.9830396411108429,0.19608966655108584,20.075371830649402,409,2,0.6505021504387145,Strict,0,Low,Yes,2012,Yearly
1366,Amazon,125.76137429283683,2.166272463877361,0.09991366518359457,41.91897397216174,483,37,0.35809326349143955,Strict,0,High,Yes,2003,Quarterly
1367,Cerrado,29.21428828108688,0.5036435529106054,0.8725983829574887,71.50988270335117,400,27,0.7281793666875607,Low,2,Low,No,2004,Monthly
1368,Pantanal,7.195217555248515,4.136882417356009,0.6918242388671466,93.75455579455324,11,14,0.7665198046766193,Strict,3,Low,No,1995,Monthly
1369,Pantanal,132.86052117052617,3.4319547762096847,0.38088845632374524,21.003857969828672,343,43,0.9230351197813171,Strict,0,Medium,Yes,2011,Monthly
1370,Pantanal,82.44617353123725,2.4136623713403256,0.9852737054142118,57.14388565573627,168,8,0.11862461083966291,Low,2,Low,No,2013,Monthly
1371,Atlantic,113.01004635734482,2.5530266052232164,0.3671958075449472,61.3196741949879,351,3,0.1402422208109011,Strict,2,Low,No,2003,Quarterly
1372,Atlantic,96.19372236248672,2.0894908988601766,0.24445897777021508,99.95177198940434,426,37,0.43640106928591227,Low,1,High,No,2014,Yearly
1373,Pantanal,101.26369581082047,3.6065060439275314,0.4735075250300854,75.76864958748676,49,49,0.34051239399580435,Low,0,Low,No,2016,Quarterly
1374,Amazon,90.16406764826911,4.770634358536428,0.9455624586211774,30.107292620736025,136,29,0.7722469881649203,Low,2,Medium,Yes,2003,Quarterly
1375,Atlantic,110.15406394875653,2.8121212673371967,0.6639849439544718,64.42788760365673,196,37,0.5883233652857583,Moderate,0,High,Yes,2010,Monthly
1376,Pantanal,21.456342512159424,2.860661134009906,0.7305931415886754,32.320662926086186,232,32,0.09601332596317314,Moderate,0,Low,No,2006,Quarterly
1377,Amazon,41.384172951653994,2.6592714160172255,0.1652919762185563,78.08996195741958,348,11,0.5345759852777041,Strict,0,Low,Yes,2003,Yearly
1378,Cerrado,74.47452729169069,4.559584473208491,0.04014600973807325,49.07092260509828,399,34,0.28556038827322117,Strict,1,Low,Yes,2022,Quarterly
1379,Atlantic,108.88675054653832,3.2155366995892583,0.5371289176449957,72.87519626321719,439,11,0.40730462159432945,Low,4,Medium,No,1998,Quarterly
1380,Pantanal,49.73221541074698,4.384986288749659,0.3303283376026498,91.5647686677399,305,34,0.08143758975978121,Strict,1,High,Yes,2007,Yearly
1381,Atlantic,122.04676582697607,2.9637163341012385,0.042657906720581784,83.33238789481234,264,41,0.03503124058499718,Strict,2,High,No,2000,Yearly
1382,Amazon,14.474174649204953,3.5212607932964817,0.8961562423126118,83.74027188535328,180,37,0.965253109549704,Strict,1,High,Yes,2018,Monthly
1383,Amazon,119.6806070260767,3.3126651533819413,0.02510267584954251,42.4445679212773,375,16,0.7417202590459989,Strict,1,Low,Yes,1994,Yearly
1384,Amazon,106.36358963015745,2.2594704561978327,0.01265495852029952,67.28367711050313,467,32,0.6531893701895959,Moderate,2,Medium,Yes,2013,Yearly
1385,Atlantic,14.462998155727457,0.7724833787110023,0.29916917000958265,35.01574914727844,21,33,0.6763355293075014,Moderate,1,Low,Yes,1994,Monthly
1386,Pantanal,9.58713247880097,2.167302336363459,0.4972541800821906,37.68076443520254,355,18,0.6376499246255937,Strict,2,Low,Yes,1999,Monthly
1387,Amazon,126.78632436661917,4.372854780230111,0.45079590758110066,76.62676803779087,269,19,0.37927632307298176,Strict,0,High,Yes,1991,Monthly
1388,Atlantic,25.995150022614972,3.3137666246858495,0.3599776654864024,52.549508785650055,124,25,0.49779624158778446,Strict,1,Medium,No,2012,Yearly
1389,Cerrado,41.72900882073145,4.723357436264944,0.8637782567577894,91.08405669481694,324,37,0.9252686624825822,Low,3,High,Yes,2021,Quarterly
1390,Atlantic,134.9621821455045,1.4657001458102759,0.29758533532229914,58.97417557719807,58,41,0.3708350774825596,Moderate,0,Medium,No,1990,Quarterly
1391,Atlantic,54.71700141946879,2.4117618649963544,0.6527897507983714,25.518280908647544,270,30,0.1911857344622655,Strict,0,Low,Yes,2021,Quarterly
1392,Cerrado,81.91305952914979,3.742261153372391,0.39860792044162585,53.17783785722422,390,9,0.05415063619830507,Low,2,Low,Yes,2007,Yearly
1393,Cerrado,9.497334967509097,0.7490486203684587,0.3886747302935323,30.71738430228556,359,49,0.2604684212232653,Moderate,3,High,Yes,2005,Monthly
1394,Cerrado,87.50676781735928,0.5822009147457831,0.9328090984939429,99.55854298419972,417,7,0.13111065527931665,Moderate,0,Medium,No,2005,Quarterly
1395,Cerrado,108.46114721173092,3.7886833452746775,0.6974472801239913,21.90235498348332,375,6,0.6509503400456903,Moderate,0,Medium,Yes,2013,Quarterly
1396,Amazon,86.94065569164599,3.359808062729264,0.5382062486372204,64.9367204364322,368,41,0.2365582058266884,Strict,1,Medium,No,2008,Quarterly
1397,Pantanal,122.25865466226045,2.4563830819528154,0.17462098096383538,49.15308756100763,428,32,0.33226942999961795,Moderate,1,Low,Yes,1990,Monthly
1398,Cerrado,117.60045403576154,0.42706249822782993,0.1375924958251198,68.55011879399902,142,46,0.09570459075044113,Strict,0,High,No,2000,Yearly
1399,Pantanal,74.4709201020054,3.1752526778375225,0.19364766461129956,63.12669524889019,270,41,0.4355338286045676,Strict,0,High,Yes,2008,Monthly
1400,Pantanal,98.54048042444286,3.375563652693924,0.6269365664954317,93.44707292212833,209,21,0.954832916561024,Moderate,1,Low,No,1994,Yearly
1401,Amazon,45.11238197947303,1.5725088070111826,0.05601867749477585,34.5970085585099,255,34,0.4389473197102266,Strict,1,High,No,2010,Monthly
1402,Pantanal,57.00038213268091,0.540235788465959,0.46409934239193495,29.573598789051438,492,8,0.751184879973684,Low,1,Low,No,2009,Monthly
1403,Cerrado,95.17325259385599,2.570370032545185,0.4597496265170642,89.62883873095538,64,44,0.5700213693575534,Low,3,Medium,No,2007,Monthly
1404,Atlantic,100.75992208082131,2.482881948152138,0.9178048836993432,94.5403899184795,202,37,0.31766522283943854,Low,4,Medium,Yes,2012,Quarterly
1405,Atlantic,17.376787035932722,1.5457315942029737,0.36992286837399724,48.409246987874354,203,18,0.9414100523848078,Moderate,1,Low,No,2008,Yearly
1406,Atlantic,123.7896806618001,2.8626023798447755,0.8965946635824124,96.5038647559948,16,31,0.518198676608496,Low,2,Medium,No,1999,Yearly
1407,Pantanal,97.39012744832722,3.0819485921718783,0.6150816437323074,47.427817691800705,24,33,0.7720404153086559,Moderate,2,Low,No,2010,Quarterly
1408,Atlantic,52.46604062921639,4.620726233417739,0.3900980442327494,66.75196258939592,87,43,0.1224752899136482,Strict,1,Medium,No,2004,Monthly
1409,Amazon,37.82228226576119,3.8918225416351757,0.5265824322520068,73.33750077001247,470,42,0.226646535370148,Strict,3,High,No,2011,Yearly
1410,Atlantic,92.4472405125417,4.064802790019732,0.09422402652102935,99.51529939063975,437,12,0.4530429053680457,Moderate,0,Low,Yes,2006,Yearly
1411,Atlantic,105.90380919349843,1.009742510057688,0.8896195839528449,33.62545795033114,166,21,0.7694958167700882,Moderate,0,High,No,1996,Quarterly
1412,Pantanal,139.6188240739607,2.3449467678860887,0.6314971682257399,43.57568504564939,123,34,0.8158055539078399,Strict,0,Low,Yes,2014,Monthly
1413,Pantanal,31.823756465755334,1.1180499725657151,0.43561121595654073,63.696071717268204,11,48,0.9778303564540841,Moderate,0,High,No,2011,Quarterly
1414,Pantanal,77.92319045270445,1.0167800786815846,0.7757378713126748,37.17332221123602,195,40,0.9507364999962682,Moderate,0,Low,Yes,1999,Quarterly
1415,Cerrado,143.50105234898103,2.576685146598937,0.4044912351341414,66.40230187886363,336,14,0.42282789857286884,Strict,1,High,No,2005,Monthly
1416,Cerrado,136.88220528227208,1.4724548861783917,0.4609859077823657,82.25272059050631,275,14,0.5319122875329583,Low,2,Low,No,2002,Quarterly
1417,Pantanal,74.29468879015413,1.1514634854571855,0.42202499704429564,90.33953861853381,477,35,0.025480066222269615,Strict,1,Medium,Yes,2019,Quarterly
1418,Atlantic,85.04572479962084,3.6557093296655023,0.9965518238014319,46.898272647079686,482,31,0.48927452463995325,Strict,0,Low,Yes,1994,Quarterly
1419,Pantanal,137.89274606802553,0.2661260272836332,0.7701814443885253,33.80435408832689,320,13,0.03694656689321418,Moderate,1,Low,Yes,1995,Yearly
1420,Amazon,9.65806672440544,3.7853885965070817,0.9287896048629495,74.85694269333399,99,29,0.013187681963600428,Moderate,0,Low,Yes,2009,Yearly
1421,Atlantic,146.54917035447252,4.503432983876018,0.379646537960614,74.92234866015338,435,45,0.5561569362966765,Strict,1,Medium,Yes,1995,Yearly
1422,Atlantic,146.66414638359353,3.5533137605031353,0.4901687191028684,55.03177756232192,463,13,0.897588978151711,Strict,0,High,Yes,1994,Monthly
1423,Pantanal,141.9329844521039,1.0462846377431045,0.20135774669434225,67.48897081067639,461,27,0.9649402357933531,Low,1,Medium,No,1996,Monthly
1424,Atlantic,144.99818159769768,3.706032645601117,0.010132470411118533,83.88259910128627,465,49,0.7339401473863728,Strict,1,Medium,Yes,2004,Monthly
1425,Atlantic,49.0899283534543,2.5598707895957475,0.1947756126610024,78.65897410468642,22,34,0.747426988258867,Strict,1,High,No,2007,Monthly
