Household_ID,Region,Income_Level,Household_Size,Food_Spend_%,Food_Shortage_Days,Child_Malnutrition,Access_Markets,Govt_Assistance,Employment_Status,Water_Access,Crop_Dependence,Seasonal_Food_Security,Food_Diversity_Score,Education_Level
1579,East,Medium,5,26.0373691537188,5,Yes,No,No,Employed,Yes,Low,Yes,3.6480983035585837,Secondary
1580,South,Low,3,32.802994004993195,2,Yes,Yes,No,Employed,No,Low,No,4.14357871186006,Secondary
1581,South,Medium,2,28.838503438919307,1,Yes,Yes,No,Employed,No,High,No,4.022225259890802,Secondary
1582,East,High,2,61.60037368586287,5,Yes,Yes,No,Employed,Yes,High,Yes,2.1427154338091117,Secondary
1583,West,Medium,4,52.13831555646243,4,Yes,No,No,Employed,Yes,Medium,No,7.705095465624191,Secondary
1584,East,Medium,5,67.70393167244427,0,No,No,No,Employed,No,High,Yes,4.3307740247558755,Primary
1585,North,Medium,1,27.595474986638866,4,Yes,No,Yes,Employed,No,Low,Yes,8.52604435131149,Tertiary
1586,West,Medium,1,10.73188285808298,5,No,No,No,Employed,No,Low,No,8.906673266688584,Tertiary
1587,West,Low,3,64.44076537042679,6,Yes,Yes,Yes,Employed,No,Low,Yes,9.215140983388032,Secondary
1588,South,High,6,19.188316679606075,4,Yes,Yes,No,Employed,Yes,Low,No,8.361479017571263,Tertiary
1589,South,Low,5,29.704417953916487,7,No,No,No,Unemployed,Yes,High,Yes,8.100196562778333,None
1590,North,Low,5,34.454892196897816,3,No,No,Yes,Employed,Yes,Low,No,5.045391442757729,Tertiary
1591,East,Low,2,69.74416738326944,4,Yes,No,Yes,Employed,No,Low,No,1.2425272384510846,Secondary
1592,East,Low,7,60.07134485259417,4,No,Yes,No,Unemployed,Yes,Low,Yes,2.0085635426843753,Primary
1593,South,High,3,24.741234922066305,8,No,No,Yes,Unemployed,Yes,Medium,Yes,5.7778782076315345,Tertiary
1594,South,High,3,57.831024849579336,3,Yes,Yes,Yes,Unemployed,No,High,Yes,4.240229801473262,None
1595,East,Low,6,66.65183960884895,5,No,No,Yes,Employed,No,Low,Yes,8.461736025867733,Primary
1596,West,Medium,3,41.11177622321372,7,Yes,No,No,Employed,No,Low,No,6.068259014061253,Tertiary
1597,North,Medium,5,29.67623312222816,5,Yes,Yes,Yes,Employed,No,High,No,1.8895025056043648,None
1598,North,Medium,7,64.31862183318314,5,No,Yes,Yes,Unemployed,No,Low,Yes,5.306779867369074,None
1599,North,Medium,2,58.87129601131978,6,No,Yes,No,Unemployed,Yes,Low,Yes,8.397667723838449,Secondary
1600,South,Medium,3,16.232972677665607,4,Yes,Yes,No,Employed,No,Low,No,8.7677304401241,Primary
1601,West,High,2,63.33437121870034,5,No,Yes,No,Unemployed,Yes,Medium,No,2.4945157239952125,Tertiary
1602,North,Medium,6,49.08143462682389,8,Yes,No,No,Employed,Yes,Low,Yes,1.902697780284726,Primary
1603,West,High,3,70.26951655821819,5,Yes,No,No,Unemployed,No,Low,No,4.482915273790051,None
1604,South,Medium,5,25.257403350386145,2,No,Yes,No,Unemployed,No,High,Yes,1.5896390101282245,Secondary
1605,South,Medium,2,30.65731343211011,7,Yes,No,No,Employed,No,High,No,7.537235598019971,None
1606,East,Low,4,53.465019127801696,3,Yes,Yes,Yes,Employed,Yes,Medium,No,5.0277942261642234,Tertiary
1607,West,Low,7,48.53868223137593,4,Yes,Yes,Yes,Employed,Yes,High,No,2.7840047972945663,Primary
1608,West,Low,6,40.90922968451973,4,Yes,No,Yes,Unemployed,No,High,No,1.9222203823598112,Tertiary
1609,West,High,3,69.6826651543831,3,Yes,No,Yes,Employed,Yes,Medium,No,9.346168625854473,Tertiary
1610,East,High,5,55.18012509026259,7,Yes,Yes,No,Employed,No,Low,No,1.3875385239389235,None
1611,North,Low,2,66.82174831152949,5,No,Yes,Yes,Unemployed,No,High,No,1.8809055322100425,Tertiary
1612,North,Low,1,22.26039698552926,1,No,No,No,Unemployed,Yes,High,Yes,3.108125792187881,Tertiary
1613,South,Medium,5,68.31906361164297,3,No,No,No,Employed,No,Medium,No,1.8520335139210475,Tertiary
1614,East,High,5,46.92224864802335,5,Yes,No,Yes,Unemployed,Yes,High,No,6.798557680708904,Secondary
1615,West,Medium,1,12.701434854766962,7,Yes,Yes,Yes,Employed,No,High,Yes,2.9639703464969407,Tertiary
1616,East,Medium,1,28.75932431971993,6,No,Yes,No,Employed,No,Low,Yes,5.319370373814674,Primary
1617,South,Low,7,12.060511339246238,1,Yes,Yes,Yes,Unemployed,Yes,Medium,Yes,8.742188208361927,None
1618,North,Medium,4,46.5499617592835,2,Yes,Yes,No,Unemployed,No,Low,No,8.422948371941551,Secondary
1619,North,Medium,4,36.07038084440683,2,No,Yes,No,Employed,No,Low,Yes,2.3161952027397454,Primary
1620,South,Low,4,88.99596479306011,4,Yes,Yes,No,Unemployed,No,Low,No,1.7985816162381951,Secondary
1621,East,Low,5,79.48032935654905,4,No,No,No,Employed,Yes,Medium,Yes,6.978261381442383,Tertiary
1622,South,Medium,7,76.05366882745194,12,Yes,No,No,Unemployed,No,High,Yes,2.8927466884584447,None
1623,West,Medium,5,50.08932392249964,3,No,No,No,Unemployed,Yes,Low,No,8.033071251578708,Primary
1624,West,Medium,5,74.56699994806135,4,No,No,Yes,Employed,No,Medium,Yes,4.910397425786068,Secondary
1625,South,High,4,31.349571797020417,9,Yes,Yes,Yes,Employed,No,High,No,2.3906783306402177,Primary
1626,West,Medium,2,54.85195742772199,6,Yes,No,No,Employed,Yes,Medium,No,9.767945922150288,None
1627,West,Low,7,41.4334449055528,4,No,Yes,Yes,Unemployed,Yes,Low,No,1.5005277893685538,None
1628,North,Medium,5,23.707352921818377,5,Yes,Yes,No,Unemployed,Yes,Medium,No,2.1186485617420505,Tertiary
1629,East,High,5,15.809074509472323,0,No,No,No,Employed,No,Low,No,8.308332783786085,Secondary
1630,North,Medium,5,54.65747063772919,9,No,No,No,Unemployed,No,Medium,Yes,5.074167056724864,Primary
1631,North,High,4,17.81113079041649,4,Yes,Yes,Yes,Employed,No,Low,Yes,9.442465635823469,None
1632,East,High,3,67.4402477348786,3,No,No,Yes,Employed,No,High,Yes,2.0169003434411357,Tertiary
1633,North,Low,4,83.71747829809246,4,No,Yes,Yes,Employed,Yes,Medium,Yes,2.412853505963281,Secondary
1634,West,Medium,3,22.968488776924872,9,Yes,No,Yes,Unemployed,Yes,Medium,Yes,1.0164200962387535,Tertiary
1635,South,High,4,47.67508628081826,6,Yes,No,No,Employed,No,High,No,2.954041664586908,Tertiary
1636,South,Medium,7,69.10196744478601,5,No,Yes,No,Unemployed,Yes,Low,No,6.915345014018949,Tertiary
1637,East,High,2,32.94717288264215,4,No,No,No,Employed,Yes,Low,No,7.509973982052759,Tertiary
1638,South,Low,2,83.66116157063499,5,Yes,Yes,Yes,Employed,No,Low,No,4.8694554757445365,Tertiary
1639,South,Low,5,81.07724470959286,5,No,Yes,Yes,Employed,Yes,High,No,3.3162241304668476,Tertiary
1640,South,Medium,4,18.300348458374238,6,Yes,No,Yes,Unemployed,Yes,Medium,Yes,7.4469678263618615,Tertiary
1641,South,Medium,3,12.191981722547212,3,No,Yes,Yes,Unemployed,Yes,Medium,No,2.553487706105455,Tertiary
1642,North,Medium,3,88.11667863835214,4,No,No,No,Unemployed,No,Medium,No,7.903773116971479,Tertiary
1643,West,Medium,2,86.51800198169049,1,Yes,No,No,Unemployed,Yes,High,No,8.079307119605968,Secondary
1644,West,Medium,5,43.782848357277054,2,No,No,Yes,Unemployed,No,Low,No,4.969667491008034,Secondary
1645,South,High,7,14.045065928477793,4,No,No,Yes,Unemployed,No,Low,Yes,2.7424674623832486,Tertiary
1646,East,Medium,3,59.51004421968223,4,Yes,Yes,Yes,Unemployed,No,Low,Yes,6.6688650655615165,Primary
1647,North,High,4,33.4728085910925,6,No,Yes,No,Unemployed,Yes,Medium,Yes,8.681089927030136,None
1648,South,High,5,84.93783895204433,3,No,No,Yes,Employed,Yes,High,No,5.765565832412391,None
1649,South,High,6,73.57295400434427,6,Yes,No,Yes,Unemployed,Yes,Low,Yes,5.1496114385231735,Primary
1650,East,Medium,4,61.96750273067548,5,No,Yes,Yes,Employed,Yes,Low,No,9.813015016380945,None
1651,North,Low,4,32.760307801082284,0,Yes,Yes,Yes,Unemployed,Yes,Medium,No,5.836830048436034,Secondary
1652,South,Low,2,66.1014863553374,3,No,No,Yes,Unemployed,Yes,Low,Yes,1.3079477361943561,Tertiary
1653,East,Medium,7,33.133461340736325,3,No,No,No,Unemployed,Yes,Medium,No,5.518449936784814,Secondary
1654,North,Medium,4,13.010478732150084,8,No,No,No,Employed,Yes,Low,No,5.007442362712871,Primary
1655,North,Medium,1,50.674767009621924,5,Yes,No,Yes,Employed,Yes,Medium,Yes,3.6289360046931662,Secondary
1656,South,High,5,49.09476358309527,6,No,Yes,Yes,Unemployed,Yes,Medium,Yes,3.8561810552079425,None
1657,East,Low,1,71.04047784209868,5,No,No,Yes,Employed,Yes,Low,Yes,9.377428564205472,None
1658,East,Low,7,79.25391058835557,2,No,No,Yes,Unemployed,No,Medium,Yes,2.202372443557089,Primary
1659,South,Low,4,38.35747909554097,7,No,No,Yes,Employed,Yes,Low,Yes,7.876334273972221,Tertiary
1660,South,Low,4,45.957840816293675,4,No,Yes,No,Unemployed,Yes,Low,Yes,9.121777513346107,Secondary
1661,South,High,2,47.63203357156225,6,No,No,Yes,Employed,No,High,Yes,3.335357917214101,None
1662,East,Medium,2,35.93792674979035,6,Yes,Yes,Yes,Employed,No,Low,Yes,1.6013315302788003,None
1663,North,High,6,69.47095389001522,6,Yes,No,Yes,Employed,Yes,Low,No,3.764315775770277,Tertiary
1664,South,Medium,2,51.768094816503954,6,No,No,Yes,Employed,Yes,High,No,4.895931809617845,None
1665,West,Medium,6,83.11646195109118,5,Yes,Yes,No,Employed,No,High,Yes,9.56281850453882,Secondary
1666,West,Low,7,62.02486175164688,5,Yes,No,No,Unemployed,Yes,Medium,Yes,4.871267110996092,None
1667,South,Low,7,26.95172471151779,7,No,No,Yes,Unemployed,No,High,No,1.8285116552417229,Secondary
1668,West,Medium,2,23.18469189976291,5,No,Yes,Yes,Unemployed,No,High,Yes,2.3219980860894145,None
1669,North,Medium,6,39.79074703330337,7,No,Yes,Yes,Unemployed,No,Medium,Yes,4.174595274924722,Secondary
1670,North,Low,3,37.75412322055786,5,Yes,Yes,Yes,Employed,No,High,No,2.657690431477149,None
1671,West,Low,2,42.57054598900082,7,No,Yes,Yes,Employed,Yes,Low,Yes,1.5451051203881123,Secondary
1672,East,Low,4,24.68728562435537,7,Yes,No,Yes,Employed,No,High,No,2.5773387527815315,Primary
1673,South,Low,6,88.25781360211914,4,No,No,Yes,Unemployed,No,Medium,No,1.949417090428426,Primary
1674,East,Low,4,21.65678182949831,7,No,Yes,No,Employed,Yes,Low,No,2.8242846451012147,Primary
1675,North,High,6,62.21190193794568,3,No,No,No,Employed,No,Medium,No,9.968088813912036,None
1676,West,High,5,11.045538805167183,5,No,No,Yes,Unemployed,No,High,Yes,5.008677023118986,Tertiary
1677,South,High,6,42.55688306552105,11,No,No,No,Unemployed,No,Low,No,6.927395198457593,Tertiary
1678,West,Low,1,34.7346719276029,4,No,No,Yes,Employed,No,High,Yes,2.4875372320648808,Secondary
1679,West,Medium,6,40.56197101915348,4,No,No,Yes,Employed,No,Medium,Yes,8.64362532795189,Tertiary
1680,East,Medium,6,49.84618758184909,6,Yes,No,Yes,Unemployed,Yes,Medium,No,3.402155169929663,None
1681,East,Low,3,58.03000012194542,4,No,No,Yes,Unemployed,Yes,High,Yes,9.842414600426,Secondary
1682,West,High,3,56.680907583544,5,Yes,Yes,Yes,Unemployed,No,Medium,No,8.530370464830728,Secondary
1683,North,Medium,7,60.45709360968904,7,No,No,Yes,Employed,Yes,High,No,9.557843006027937,None
1684,South,Low,5,77.56381460430325,4,Yes,Yes,Yes,Unemployed,Yes,Medium,No,7.014718251516924,Secondary
1685,West,High,5,80.9373724491721,3,Yes,No,Yes,Employed,No,Medium,Yes,6.922826100335758,Tertiary
1686,West,High,2,68.9800240448638,7,No,No,Yes,Employed,No,Medium,No,8.569874182407759,Primary
1687,West,High,5,16.31537943395232,2,Yes,Yes,Yes,Unemployed,No,Medium,No,7.4382603314054405,Tertiary
1688,West,High,3,86.90339132079475,1,No,Yes,No,Unemployed,No,Low,Yes,6.45569867669414,None
1689,East,High,1,85.7918469077637,2,No,Yes,Yes,Employed,No,Low,No,4.224419472262863,Primary
1690,East,High,6,66.9363035636283,3,Yes,Yes,No,Unemployed,No,High,No,3.005801768416746,Primary
1691,North,High,1,51.395125712153906,2,Yes,Yes,Yes,Employed,Yes,High,Yes,8.040200312940977,Tertiary
1692,South,High,3,30.049468666871377,8,Yes,Yes,Yes,Employed,Yes,High,Yes,4.474448962277812,Primary
1693,West,High,2,70.50809115991008,2,No,No,Yes,Unemployed,Yes,High,No,1.5508440355168673,Tertiary
1694,North,High,1,80.22881429730313,7,Yes,No,Yes,Unemployed,No,Medium,Yes,5.316598692648274,Tertiary
1695,East,Low,6,63.21500807119503,2,No,Yes,Yes,Employed,No,Medium,No,6.917604999530907,Tertiary
1696,South,Medium,6,60.32581062894166,5,Yes,No,No,Employed,No,Medium,Yes,1.2073461988815746,None
1697,North,Low,1,25.44037636564689,4,No,Yes,No,Employed,No,High,No,7.346089684164329,Primary
1698,South,Medium,2,38.62372183153517,3,No,Yes,Yes,Employed,No,Low,Yes,3.0221471593066385,None
1699,South,Low,1,67.85089776260097,0,No,Yes,No,Unemployed,Yes,High,No,3.0012151823918476,None
1700,South,Medium,4,11.351899108097872,2,Yes,Yes,Yes,Employed,Yes,Low,Yes,6.065933574989853,Tertiary
1701,East,Medium,7,61.30114217511089,4,No,No,No,Unemployed,No,Low,Yes,4.035647882562352,Primary
1702,West,Medium,3,71.33362408081985,6,Yes,Yes,Yes,Unemployed,Yes,Medium,No,5.055253637914979,Secondary
1703,South,Low,1,36.77635890166253,5,Yes,No,No,Employed,Yes,Medium,No,5.617382942324816,Secondary
1704,North,Medium,1,16.093421536063126,5,No,No,No,Employed,Yes,High,No,9.289208542586229,Tertiary
1705,South,High,2,75.52955031071988,3,No,No,No,Unemployed,Yes,High,No,2.8441051130384762,Tertiary
1706,South,Medium,1,21.34694635880182,5,Yes,No,No,Unemployed,Yes,Low,Yes,5.178764145300512,None
1707,East,Low,2,39.664088477581885,5,No,Yes,Yes,Employed,Yes,Low,No,8.073883640025143,Primary
1708,North,Low,3,66.58032840542239,8,Yes,Yes,Yes,Employed,No,Medium,Yes,2.846504895082253,Tertiary
1709,South,High,4,75.35887901211468,4,No,Yes,Yes,Employed,Yes,Low,Yes,1.7414351915266377,None
1710,East,Medium,5,78.99055347908127,4,No,No,Yes,Unemployed,No,Low,Yes,1.1598805513860122,Secondary
1711,East,Low,3,52.43337532888924,4,No,Yes,Yes,Unemployed,Yes,High,No,1.9335969880568382,None
1712,West,Medium,1,48.069735716469246,7,No,Yes,No,Employed,No,High,No,3.471314848668001,None
1713,West,High,7,77.86538216144238,8,No,Yes,Yes,Unemployed,No,Low,No,4.683308006791206,Tertiary
1714,West,High,4,55.04616760379769,10,No,Yes,Yes,Unemployed,No,Low,No,6.343965190338462,Tertiary
1715,South,Low,5,56.29205827321849,6,No,Yes,No,Employed,Yes,Low,Yes,2.8008145953715053,Secondary
1716,South,Medium,5,44.71786943950406,3,Yes,No,Yes,Unemployed,Yes,High,No,3.427261537970458,Primary
1717,South,High,6,39.825117753683166,5,No,No,Yes,Unemployed,No,High,Yes,7.291723956396041,Secondary
1718,East,High,6,48.443268583186324,4,No,Yes,Yes,Employed,No,Medium,Yes,9.181071490267197,Primary
1719,South,Low,1,39.18779949569018,2,Yes,No,No,Employed,Yes,Medium,Yes,2.2196327296687444,Primary
1720,East,High,6,37.483715997539086,4,Yes,No,Yes,Employed,No,Medium,Yes,5.252636094549084,Tertiary
1721,North,Low,5,89.49314736063151,2,No,No,No,Unemployed,Yes,Medium,Yes,3.658761013694541,Secondary
1722,South,High,5,36.89707952574785,6,Yes,No,No,Unemployed,No,High,Yes,5.75173229939254,None
1723,North,High,3,30.51069980261337,6,Yes,Yes,No,Unemployed,Yes,Medium,No,2.072180210809188,None
1724,West,Low,6,38.31392718741013,4,Yes,No,No,Employed,Yes,High,Yes,3.4393516777972577,Secondary
1725,North,Low,6,57.26250725088849,3,Yes,No,Yes,Employed,Yes,High,Yes,7.379755899355079,Primary
1726,North,Medium,3,82.8792389298532,6,No,No,Yes,Unemployed,No,Medium,No,8.373789629455784,Secondary
1727,East,High,5,73.02914001582089,7,No,No,Yes,Unemployed,Yes,High,Yes,6.594809004935854,Tertiary
1728,East,Medium,2,77.37929112605612,8,No,Yes,Yes,Unemployed,No,Low,Yes,9.500130763136536,None
1729,East,Medium,1,78.72068885470861,2,No,No,No,Unemployed,No,Medium,No,6.876104644266572,None
1730,East,Low,2,83.64227171574939,4,Yes,Yes,Yes,Employed,Yes,Medium,Yes,7.719337812442794,Primary
1731,West,High,2,28.80569863271039,1,Yes,Yes,Yes,Employed,No,Low,No,4.2168448547234325,Tertiary
1732,North,Low,5,46.669282482994845,3,Yes,No,No,Employed,No,Medium,No,2.5288144723579125,Secondary
1733,West,High,1,40.815813326115716,5,Yes,Yes,No,Unemployed,No,High,Yes,6.92089578461413,Tertiary
1734,West,Low,2,40.55015956908004,5,No,Yes,Yes,Employed,No,High,No,9.27178178745199,None
1735,East,High,7,62.182692136174786,6,No,Yes,Yes,Employed,No,High,No,9.8371089957853,Tertiary
1736,North,Medium,7,42.14424482541947,4,No,Yes,No,Unemployed,No,Medium,Yes,5.050423795121962,Secondary
1737,North,High,7,59.306424473376296,5,Yes,Yes,No,Unemployed,Yes,Low,No,5.857361577645788,Secondary
1738,West,High,3,40.582349098224626,5,No,No,No,Unemployed,No,Low,No,3.800935495986571,Secondary
1739,East,Low,3,34.89025461795384,7,Yes,Yes,No,Employed,No,Medium,Yes,7.0526331196444465,Primary
1740,West,High,1,38.246174275454464,2,No,No,No,Employed,Yes,High,No,7.886987032840571,None
1741,North,High,2,74.30056448110078,6,Yes,No,Yes,Employed,Yes,High,Yes,1.3707688694959215,Primary
1742,East,High,7,58.08408289831128,4,Yes,No,No,Employed,No,Medium,Yes,8.619659379051793,None
1743,West,High,4,87.91981864132916,4,Yes,No,Yes,Unemployed,No,Medium,Yes,5.624184916739703,None
1744,North,Medium,6,76.61249811037861,3,No,No,Yes,Unemployed,Yes,High,Yes,6.217434307295134,Secondary
1745,South,Low,4,48.86244866672329,4,No,No,Yes,Employed,Yes,Medium,No,2.8560352413631174,Secondary
1746,East,High,1,29.390106807526067,11,Yes,No,No,Employed,Yes,Low,Yes,1.092704420579809,None
1747,North,Low,6,63.912728916411616,3,Yes,No,Yes,Unemployed,No,Low,Yes,9.569829851816868,Secondary
1748,East,Medium,1,68.13168218495485,2,Yes,No,Yes,Employed,Yes,Medium,No,9.355603594779213,Secondary
1749,North,Medium,4,47.13407838335672,5,Yes,Yes,No,Employed,No,High,Yes,7.969061621257651,Secondary
1750,East,High,2,28.393770592855255,2,Yes,Yes,Yes,Unemployed,Yes,Low,Yes,5.262375977044921,Tertiary
1751,South,Low,2,54.57906542906122,5,Yes,No,Yes,Employed,No,Medium,Yes,3.858589027321866,Primary
1752,West,Low,5,30.306340188755733,9,No,No,Yes,Employed,Yes,High,Yes,2.4047029681555823,Tertiary
1753,West,Low,6,85.19986541043501,7,No,Yes,Yes,Unemployed,Yes,Medium,Yes,1.7282836750507906,Tertiary
1754,West,Medium,1,60.31073984269756,6,Yes,No,No,Employed,No,Medium,Yes,5.115745669308457,Primary
1755,South,Medium,2,33.354476933537185,11,No,No,No,Employed,Yes,Medium,Yes,8.130225075269262,Tertiary
1756,East,High,4,27.258455066761968,2,No,Yes,Yes,Employed,No,Medium,Yes,7.5332997805992825,None
1757,East,Low,6,67.33786267080967,7,No,No,No,Unemployed,Yes,Medium,No,7.803405888778995,Secondary
1758,North,Low,4,66.62346241934023,6,No,Yes,Yes,Employed,No,High,No,2.06785145514351,Tertiary
1759,North,Medium,3,57.77057852068599,5,No,No,Yes,Employed,No,Low,Yes,8.764741860000893,Tertiary
1760,East,High,2,59.14408201433771,4,No,No,No,Employed,No,High,No,8.235751323415183,Secondary
1761,South,High,7,58.30952022604984,7,No,No,No,Employed,No,Low,Yes,1.8467991397305383,Secondary
1762,South,High,7,38.808275744841374,5,Yes,No,Yes,Employed,No,Medium,No,4.208795279770875,Primary
1763,West,Medium,5,84.99315280059787,4,No,No,Yes,Employed,Yes,Medium,No,4.377017828780772,None
1764,West,Low,5,48.34227714103342,3,Yes,Yes,Yes,Employed,No,High,No,7.61600434006365,Secondary
1765,West,High,6,11.626232011647186,7,No,No,Yes,Unemployed,No,High,Yes,8.744350599441258,Tertiary
1766,East,High,1,37.86890739106603,9,No,No,Yes,Employed,Yes,Low,Yes,4.3815307425798515,Primary
1767,North,Low,3,20.42260629180796,2,Yes,Yes,No,Employed,Yes,Medium,No,2.177549957655969,Primary
1768,East,High,6,39.070703283830674,7,Yes,No,Yes,Unemployed,No,High,Yes,1.7430551524177074,Secondary
1769,East,Medium,4,58.660998802858614,3,No,No,No,Unemployed,Yes,Medium,Yes,6.74957870741163,Tertiary
1770,South,High,4,11.813157961753928,6,No,No,No,Employed,No,Medium,No,5.481803306983911,Secondary
1771,South,Low,1,79.61604249822948,6,Yes,Yes,Yes,Unemployed,Yes,Medium,No,9.118433720077293,Primary
1772,North,Medium,5,58.82472947745404,3,No,Yes,No,Employed,Yes,Low,Yes,9.581752984745963,Tertiary
1773,North,High,5,33.629750100719576,11,No,No,No,Employed,No,Medium,No,9.082518214599386,Tertiary
1774,East,Low,4,34.896413913942524,6,No,No,Yes,Unemployed,No,Low,Yes,1.6807022674473189,Primary
1775,East,Low,7,47.253454121292066,6,Yes,Yes,No,Unemployed,Yes,High,Yes,3.558374389212832,None
1776,East,Low,1,29.847344480143477,4,No,No,No,Employed,No,High,Yes,3.149266727638019,Tertiary
1777,East,Low,6,10.347354220875697,4,No,Yes,Yes,Unemployed,Yes,Medium,Yes,1.6179685878188017,Primary
1778,South,High,2,12.124595854341056,5,Yes,No,Yes,Unemployed,No,Medium,Yes,9.264452850914669,Tertiary
1779,West,High,6,38.61925375776159,4,No,Yes,No,Unemployed,Yes,Low,No,9.053074517986659,Tertiary
1780,West,Medium,3,19.93773412868866,7,No,Yes,Yes,Unemployed,No,Medium,No,4.516904454427939,Primary
1781,West,Medium,5,11.789093971766551,6,No,No,No,Unemployed,No,Medium,No,9.628389642471252,Tertiary
1782,North,Low,6,78.74154160278722,11,No,Yes,No,Unemployed,Yes,Medium,No,6.070110660084468,None
1783,North,Low,5,31.930985091428255,1,No,No,No,Unemployed,No,Low,No,4.906284582932468,Primary
1784,North,Medium,5,50.2498061733441,4,Yes,Yes,Yes,Employed,Yes,Low,No,5.946850191940596,Primary
1785,North,High,2,24.352726735329853,8,Yes,No,Yes,Employed,No,Medium,No,4.798500085340148,Tertiary
1786,South,High,7,13.737997779500981,1,Yes,Yes,Yes,Employed,Yes,Medium,Yes,3.6269850413524183,None
1787,East,High,2,69.58930395908652,3,Yes,No,Yes,Unemployed,No,High,Yes,2.629919286006566,None
1788,North,Low,6,19.996548371742673,17,No,Yes,No,Employed,No,Low,No,5.145626648539325,Secondary
1789,West,Medium,3,12.057352192292692,5,No,Yes,Yes,Employed,Yes,High,Yes,5.776991323240765,Primary
1790,North,Medium,5,56.978426261072784,5,No,No,Yes,Employed,Yes,Medium,No,8.394595407971343,Tertiary
1791,West,Medium,4,11.077405793715966,10,No,No,Yes,Unemployed,No,Medium,Yes,5.26040667037905,Tertiary
1792,East,High,5,44.90287558482572,5,No,Yes,No,Unemployed,Yes,Medium,Yes,8.464705316880666,Secondary
